"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall"
"Cholinergic, muscarinic M2","Ki","NA","149","Smile SVC RBF classification","0.8662176920276651","Minimum","UP","6.115800400989309","0.7718120805369127","0.8367346938775511","0.6119402985074627"
"5-HT1A","Ki","NA","265","Smile SVC Poly classification","0.8601132909643547","Inflection","UP","6.6858585854472015","0.720754716981132","1.0","0.03896103896103896"
"5-HT1A","Ki","NA","265","Weka RF on folded fp classification","0.8580408952749387","Inflection","UP","6.6858585854472015","0.8226415094339623","0.8260869565217391","0.4935064935064935"
"5-HT1A","Ki","NA","265","Smile SVC Tanimoto classification","0.8393202542138721","Inflection","UP","6.6858585854472015","0.8037735849056604","0.7049180327868853","0.5584415584415584"
"5-HT1A","Ki","NA","265","Smile Bernoulli NB classification","0.8208068527217457","Inflection","UP","6.6858585854472015","0.6226415094339622","0.4258064516129032","0.8571428571428571"
"5-HT1A","Ki","NA","265","Weka RF classification","0.8179400386847194","Inflection","UP","6.6858585854472015","0.7849056603773585","0.6851851851851852","0.4805194805194805"
"5-HT1A","Ki","NA","265","Smile SVC RBF classification","0.7625725338491294","Inflection","UP","6.6858585854472015","0.7660377358490567","0.8260869565217391","0.24675324675324675"
"adrenergic Beta2","Ki","NA","111","Smile Bernoulli NB classification","0.8080985915492954","Proportion","UP","5.484299121472576","0.7657657657657657","0.6296296296296297","0.85"
"adrenergic Beta2","Ki","NA","111","Smile SVC RBF classification","0.7996478873239435","Proportion","UP","5.484299121472576","0.7567567567567568","0.8095238095238095","0.425"
"adrenergic Beta2","Ki","NA","111","Weka RF on folded fp classification","0.798943661971831","Proportion","UP","5.484299121472576","0.7567567567567568","0.7241379310344828","0.525"
"adrenergic Beta2","Ki","NA","111","Weka RF classification","0.7941901408450706","Proportion","UP","5.484299121472576","0.7657657657657657","0.71875","0.575"
"adrenergic Beta2","Ki","NA","111","Smile SVC Tanimoto classification","0.789788732394366","Proportion","UP","5.484299121472576","0.7567567567567568","0.6585365853658537","0.675"
"adrenergic Beta2","Ki","NA","111","Smile SVC Poly classification","0.7894366197183095","Proportion","UP","5.484299121472576","0.6396396396396397","NaN","0.0"
"Dopamine Transporter","Ki","NA","148","Smile SVC Tanimoto classification","0.7659824046920822","Proportion","UP","5.646241627796357","0.722972972972973","0.675","0.4909090909090909"
"Dopamine Transporter","Ki","NA","148","Smile Bernoulli NB classification","0.7548387096774193","Proportion","UP","5.646241627796357","0.6959459459459459","0.5806451612903226","0.6545454545454545"
"Dopamine Transporter","Ki","NA","148","Weka RF on folded fp classification","0.7509286412512218","Proportion","UP","5.646241627796357","0.722972972972973","0.71875","0.41818181818181815"
"Dopamine Transporter","Ki","NA","148","Smile SVC Poly classification","0.7311827956989249","Proportion","UP","5.646241627796357","0.6283783783783784","NaN","0.0"
"Dopamine Transporter","Ki","NA","148","Smile SVC RBF classification","0.7292277614858258","Proportion","UP","5.646241627796357","0.6824324324324325","0.625","0.36363636363636365"
"Dopamine Transporter","Ki","NA","148","Weka RF classification","0.6941348973607038","Proportion","UP","5.646241627796357","0.6621621621621622","0.5609756097560976","0.41818181818181815"
"Cholinergic, muscarinic","Ki","NA","105","Smile Bernoulli NB classification","0.8022496371552974","Inflection","UP","5.6408750319132235","0.7238095238095238","0.7017543859649122","0.7692307692307693"
"Cholinergic, muscarinic","Ki","NA","105","Smile SVC Poly classification","0.7910014513788098","Inflection","UP","5.6408750319132235","0.4857142857142857","0.4852941176470588","0.6346153846153846"
"Cholinergic, muscarinic","Ki","NA","105","Weka RF on folded fp classification","0.7558055152394777","Inflection","UP","5.6408750319132235","0.6571428571428571","0.6428571428571429","0.6923076923076923"
"Cholinergic, muscarinic","Ki","NA","105","Smile SVC Tanimoto classification","0.7558055152394771","Inflection","UP","5.6408750319132235","0.6761904761904762","0.6666666666666666","0.6923076923076923"
"Cholinergic, muscarinic","Ki","NA","105","Smile SVC RBF classification","0.7503628447024672","Inflection","UP","5.6408750319132235","0.6952380952380952","0.8333333333333334","0.4807692307692308"
"Cholinergic, muscarinic","Ki","NA","105","Weka RF classification","0.7322206095791001","Inflection","UP","5.6408750319132235","0.638095238095238","0.6296296296296297","0.6538461538461539"
"adrenergic Beta1","Ki","NA","107","Smile Bernoulli NB classification","0.8744343891402716","Proportion","UP","5.558202270414537","0.7476635514018691","0.603448275862069","0.8974358974358975"
"adrenergic Beta1","Ki","NA","107","Weka RF on folded fp classification","0.8731146304675718","Proportion","UP","5.558202270414537","0.7850467289719626","0.8636363636363636","0.48717948717948717"
"adrenergic Beta1","Ki","NA","107","Smile SVC Poly classification","0.8208898944193064","Proportion","UP","5.558202270414537","0.6448598130841121","1.0","0.02564102564102564"
"adrenergic Beta1","Ki","NA","107","Weka RF classification","0.8146681749622927","Proportion","UP","5.558202270414537","0.7570093457943925","0.7096774193548387","0.5641025641025641"
"adrenergic Beta1","Ki","NA","107","Smile SVC Tanimoto classification","0.8024132730015084","Proportion","UP","5.558202270414537","0.7570093457943925","0.6756756756756757","0.6410256410256411"
"adrenergic Beta1","Ki","NA","107","Smile SVC RBF classification","0.7858220211161389","Proportion","UP","5.558202270414537","0.719626168224299","0.7368421052631579","0.358974358974359"
"adrenergic Alpha2B","Ki","NA","130","Weka RF classification","0.7786733615221988","Proportion","UP","7.187155795627568","0.6846153846153846","0.56","0.3181818181818182"
"adrenergic Alpha2B","Ki","NA","130","Smile SVC RBF classification","0.767177589852008","Proportion","UP","7.187155795627568","0.7384615384615385","0.8571428571428571","0.2727272727272727"
"adrenergic Alpha2B","Ki","NA","130","Smile SVC Poly classification","0.7328224101479914","Proportion","UP","7.187155795627568","0.6615384615384615","NaN","0.0"
"adrenergic Alpha2B","Ki","NA","130","Smile SVC Tanimoto classification","0.7037526427061308","Proportion","UP","7.187155795627568","0.6923076923076923","0.5625","0.4090909090909091"
"adrenergic Alpha2B","Ki","NA","130","Weka RF on folded fp classification","0.7026955602537","Proportion","UP","7.187155795627568","0.6692307692307692","0.5384615384615384","0.1590909090909091"
"adrenergic Alpha2B","Ki","NA","130","Smile Bernoulli NB classification","0.6956923890063427","Proportion","UP","7.187155795627568","0.6230769230769231","0.4666666666666667","0.7954545454545454"
"5-HT2A","Ki","NA","319","Smile SVC RBF classification","0.8928365819557535","Minimum","UP","6.908200405170315","0.8244514106583072","0.9069767441860465","0.6190476190476191"
"5-HT2A","Ki","NA","319","Weka RF on folded fp classification","0.8812607944732296","Minimum","UP","6.908200405170315","0.8369905956112853","0.8490566037735849","0.7142857142857143"
"5-HT2A","Ki","NA","319","Smile SVC Tanimoto classification","0.880417797516242","Minimum","UP","6.908200405170315","0.8526645768025078","0.8110236220472441","0.8174603174603174"
"5-HT2A","Ki","NA","319","Smile Bernoulli NB classification","0.8798420922773261","Minimum","UP","6.908200405170315","0.7523510971786834","0.6312849162011173","0.8968253968253969"
"5-HT2A","Ki","NA","319","Smile SVC Poly classification","0.8744551361131669","Minimum","UP","6.908200405170315","0.6050156739811913","0.5","0.007936507936507936"
"5-HT2A","Ki","NA","319","Weka RF classification","0.8726046549880747","Minimum","UP","6.908200405170315","0.8087774294670846","0.7443609022556391","0.7857142857142857"
"5-HT1D","Ki","NA","168","Smile SVC Poly classification","0.8068181818181805","Inflection","UP","6.488046596903814","0.7440476190476191","1.0","0.022727272727272728"
"5-HT1D","Ki","NA","168","Smile SVC Tanimoto classification","0.785373900293255","Inflection","UP","6.488046596903814","0.8214285714285714","0.7333333333333333","0.5"
"5-HT1D","Ki","NA","168","Smile Bernoulli NB classification","0.7842741935483876","Inflection","UP","6.488046596903814","0.6130952380952381","0.38202247191011235","0.7727272727272727"
"5-HT1D","Ki","NA","168","Weka RF classification","0.7807001466275659","Inflection","UP","6.488046596903814","0.8035714285714286","0.7391304347826086","0.38636363636363635"
"5-HT1D","Ki","NA","168","Weka RF on folded fp classification","0.7666788856304986","Inflection","UP","6.488046596903814","0.8333333333333334","0.8333333333333334","0.45454545454545453"
"5-HT1D","Ki","NA","168","Smile SVC RBF classification","0.6972140762463338","Inflection","UP","6.488046596903814","0.7738095238095238","0.7142857142857143","0.22727272727272727"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Smile SVC Poly classification","0.8524904214559389","Minimum","UP","5.820933140620905","0.783625730994152","0.7659574468085106","0.8275862068965517"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Smile Bernoulli NB classification","0.8477695675971543","Minimum","UP","5.820933140620905","0.7602339181286549","0.73","0.8390804597701149"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Weka RF on folded fp classification","0.8446907498631637","Minimum","UP","5.820933140620905","0.7426900584795322","0.7415730337078652","0.7586206896551724"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Smile SVC Tanimoto classification","0.818281335522715","Minimum","UP","5.820933140620905","0.7602339181286549","0.75","0.7931034482758621"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Smile SVC RBF classification","0.811781609195403","Minimum","UP","5.820933140620905","0.7485380116959064","0.782051282051282","0.7011494252873564"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2/Cyclin A|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","171","Weka RF classification","0.8034345922276959","Minimum","UP","5.820933140620905","0.7368421052631579","0.7625","0.7011494252873564"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Weka RF on folded fp classification","0.9021928065249366","Proportion","DOWN","7.541542084934767","0.8228155339805825","0.8617021276595744","0.8772563176895307"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Smile SVC Tanimoto classification","0.8848108035833668","Proportion","DOWN","7.541542084934767","0.8276699029126213","0.8872180451127819","0.851985559566787"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Smile SVC RBF classification","0.8810001337077152","Proportion","DOWN","7.541542084934767","0.837378640776699","0.8595890410958904","0.9061371841155235"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Weka RF classification","0.8800106966171948","Proportion","DOWN","7.541542084934767","0.8228155339805825","0.8669064748201439","0.8700361010830325"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Smile Bernoulli NB classification","0.8754646343094007","Proportion","DOWN","7.541542084934767","0.7912621359223301","0.9170305676855895","0.7581227436823105"
"CDK2","Activity Value","Assay Description:Inhibition of CDK2|Activity Type:IC50|Target Accession Numbers:NP_001789, SK067, P24941|Standard Unit:nM","412","Smile SVC Poly classification","0.8694344163658247","Proportion","DOWN","7.541542084934767","0.7985436893203883","0.8129032258064516","0.9097472924187726"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Weka RF on folded fp classification","0.8540998931623928","Proportion","DOWN","7.437912731212775","0.8011049723756906","0.8347107438016529","0.8632478632478633"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Weka RF classification","0.8225827991452992","Proportion","DOWN","7.437912731212775","0.8011049723756906","0.824","0.8803418803418803"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Smile Bernoulli NB classification","0.8032852564102564","Proportion","DOWN","7.437912731212775","0.6906077348066298","0.8279569892473119","0.6581196581196581"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Smile SVC Poly classification","0.8023504273504272","Proportion","DOWN","7.437912731212775","0.6464088397790055","0.6568047337278107","0.9487179487179487"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Smile SVC Tanimoto classification","0.7891292735042736","Proportion","DOWN","7.437912731212775","0.7237569060773481","0.7481481481481481","0.8632478632478633"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","181","Smile SVC RBF classification","0.7259615384615382","Proportion","DOWN","7.437912731212775","0.6408839779005525","0.6645569620253164","0.8974358974358975"
"WEE1","Activity Value","Assay Description:Inhibition of human Wee1 in presence of 9.5 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_003381, SK391, P30291, Q6NSL2|Standard Unit:nM","103","Smile SVC Tanimoto classification","0.8552416052416051","Proportion","DOWN","7.092903477928976","0.7961165048543689","0.8082191780821918","0.8939393939393939"
