"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","Weka RF descriptors regression","8.500184533283859","0.6609660372580871"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","Poly Smile SVM fingerprints regression","8.686055524989895","0.6450524537735762"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","Weka RF folded fingerprints regression","9.02453772333058","0.6262362400771904"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","RBF Smile SVM descriptors regression","10.319513137652649","0.6238820338381327"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","Elastic Net on folded fingerprints regression","8.958274251789756","0.620725366800969"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","RBF libSVM folded fingerprints regression","10.316370524236415","0.5732765730868377"
"Target (full name)","AMP-activated protein kinase, alpha-1 subunit","364","Tanimoto Smile SVM regression","10.805465540562537","0.5200101406928143"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","RBF Smile SVM descriptors regression","5.554311602239793","0.47598580144829317"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","Weka RF folded fingerprints regression","5.572194934113733","0.435172387126465"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","RBF libSVM folded fingerprints regression","5.68420399416236","0.4234231459783916"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","Tanimoto Smile SVM regression","5.791780173844928","0.41016405986262583"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","Weka RF descriptors regression","5.733532171219785","0.3895909566262895"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","Poly Smile SVM fingerprints regression","5.733428732630249","0.3842040779047587"
"Target (full name)","AMP-activated protein kinase, alpha-2 subunit","364","Elastic Net on folded fingerprints regression","6.325172278585311","0.2683627758009785"
"Target (full name)","NUAK family SNF1-like kinase 1","364","Poly Smile SVM fingerprints regression","12.562057202023453","0.7227038382803518"
"Target (full name)","NUAK family SNF1-like kinase 1","364","Weka RF folded fingerprints regression","13.073675356329904","0.7148744831643473"
"Target (full name)","NUAK family SNF1-like kinase 1","364","Elastic Net on folded fingerprints regression","14.53619133656226","0.635210032745697"
"Target (full name)","NUAK family SNF1-like kinase 1","364","Tanimoto Smile SVM regression","16.462886942879045","0.631315145015903"
"Target (full name)","NUAK family SNF1-like kinase 1","364","Weka RF descriptors regression","14.310473614455193","0.6225290865561649"
"Target (full name)","NUAK family SNF1-like kinase 1","364","RBF libSVM folded fingerprints regression","15.721575027241679","0.6150531837214318"
"Target (full name)","NUAK family SNF1-like kinase 1","364","RBF Smile SVM descriptors regression","16.271722288142715","0.5948476530368422"
"Target (full name)","BR serine/threonine-protein kinase 1","364","RBF libSVM folded fingerprints regression","9.250176620205025","0.5975859629578745"
"Target (full name)","BR serine/threonine-protein kinase 1","364","Poly Smile SVM fingerprints regression","8.732866474300033","0.5748811825254677"
"Target (full name)","BR serine/threonine-protein kinase 1","364","Weka RF descriptors regression","8.89123123732653","0.5584447378361469"
"Target (full name)","BR serine/threonine-protein kinase 1","364","Weka RF folded fingerprints regression","8.850385754139264","0.5567028095082001"
"Target (full name)","BR serine/threonine-protein kinase 1","364","RBF Smile SVM descriptors regression","9.764686531683363","0.5475466133301892"
"Target (full name)","BR serine/threonine-protein kinase 1","364","Tanimoto Smile SVM regression","9.828600645277266","0.5444737899016897"
"Target (full name)","BR serine/threonine-protein kinase 1","364","Elastic Net on folded fingerprints regression","9.321447645510696","0.5266909355338959"
"Target (full name)","BR serine/threonine-protein kinase 2","364","Weka RF folded fingerprints regression","10.00792269879376","0.6336453063594608"
"Target (full name)","BR serine/threonine-protein kinase 2","364","RBF libSVM folded fingerprints regression","10.968815572305248","0.6320949310888925"
"Target (full name)","BR serine/threonine-protein kinase 2","364","Poly Smile SVM fingerprints regression","10.015239828337348","0.6246515364093024"
"Target (full name)","BR serine/threonine-protein kinase 2","364","Weka RF descriptors regression","10.402177342764675","0.5937495341951721"
"Target (full name)","BR serine/threonine-protein kinase 2","364","Elastic Net on folded fingerprints regression","10.858054014402605","0.5680450904791776"
"Target (full name)","BR serine/threonine-protein kinase 2","364","RBF Smile SVM descriptors regression","11.677061980923709","0.5599388846394387"
"Target (full name)","BR serine/threonine-protein kinase 2","364","Tanimoto Smile SVM regression","11.84053408698906","0.5577357299207453"
"Target (full name)","CaM kinase I delta","364","Weka RF descriptors regression","3.43609524799663","0.6350931907953438"
"Target (full name)","CaM kinase I delta","364","Weka RF folded fingerprints regression","3.494251384453368","0.6211480661681239"
"Target (full name)","CaM kinase I delta","364","Poly Smile SVM fingerprints regression","3.6245189331876118","0.5988250900974104"
"Target (full name)","CaM kinase I delta","364","RBF libSVM folded fingerprints regression","3.905891952980918","0.5157430327532957"
"Target (full name)","CaM kinase I delta","364","Elastic Net on folded fingerprints regression","3.920870983332145","0.4985773269303252"
"Target (full name)","CaM kinase I delta","364","RBF Smile SVM descriptors regression","3.992927262172391","0.48216854471387866"
"Target (full name)","CaM kinase I delta","364","Tanimoto Smile SVM regression","4.093100666529858","0.4745515186880544"
"Target (full name)","CaM kinase II alpha","364","Weka RF descriptors regression","3.6113741017933716","0.39434955908002484"
"Target (full name)","CaM kinase II alpha","364","Poly Smile SVM fingerprints regression","3.7375264401853228","0.39290944157965385"
"Target (full name)","CaM kinase II alpha","364","Weka RF folded fingerprints regression","3.6138287942782408","0.3876946303733276"
"Target (full name)","CaM kinase II alpha","364","Elastic Net on folded fingerprints regression","4.114898946865468","0.3012014339896965"
"Target (full name)","CaM kinase II alpha","364","RBF Smile SVM descriptors regression","3.8004799916865273","0.25633660619112386"
"Target (full name)","CaM kinase II alpha","364","RBF libSVM folded fingerprints regression","3.858744647664583","0.2212886992215274"
"Target (full name)","CaM kinase II alpha","364","Tanimoto Smile SVM regression","3.852584854705904","0.201652045783143"
"Target (full name)","CaM kinase II delta","364","Poly Smile SVM fingerprints regression","5.544864837901546","0.5986947038174266"
"Target (full name)","CaM kinase II delta","364","Weka RF folded fingerprints regression","5.757560031845314","0.5617995051045167"
"Target (full name)","CaM kinase II delta","364","Weka RF descriptors regression","5.884073268954702","0.521758735186206"
"Target (full name)","CaM kinase II delta","364","Elastic Net on folded fingerprints regression","6.284527514107077","0.4872097310083515"
"Target (full name)","CaM kinase II delta","364","RBF libSVM folded fingerprints regression","6.451454779781797","0.4165698187501686"
"Target (full name)","CaM kinase II delta","364","RBF Smile SVM descriptors regression","6.597287010065662","0.3655707384933384"
"Target (full name)","CaM kinase II delta","364","Tanimoto Smile SVM regression","6.656593764489297","0.35701644694142726"
"Target (full name)","CaM kinase IV","364","Weka RF folded fingerprints regression","2.7351797707097254","0.5771994387432978"
"Target (full name)","CaM kinase IV","364","Weka RF descriptors regression","2.763816898933974","0.5646424684427199"
"Target (full name)","CaM kinase IV","364","Poly Smile SVM fingerprints regression","2.9187372318469076","0.5452054052599125"
"Target (full name)","CaM kinase IV","364","Elastic Net on folded fingerprints regression","3.016126742650097","0.4770729943817532"
"Target (full name)","CaM kinase IV","364","RBF libSVM folded fingerprints regression","2.9609201856304637","0.47332369993931406"
"Target (full name)","CaM kinase IV","364","Tanimoto Smile SVM regression","3.0796321888197022","0.4113876301587288"
"Target (full name)","CaM kinase IV","364","RBF Smile SVM descriptors regression","3.0693735537305407","0.40157588256565185"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","Tanimoto Smile SVM regression","6.09873796777904","0.2506371061552205"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","RBF Smile SVM descriptors regression","6.125684629248105","0.22521541562955413"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","RBF libSVM folded fingerprints regression","6.215307004519956","0.19283655041772918"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","Weka RF descriptors regression","6.2429400501675065","0.17900431838407524"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","Weka RF folded fingerprints regression","6.2820303987197486","0.1503198674361347"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","Poly Smile SVM fingerprints regression","6.72913919023632","0.10513308946447164"
"Target (full name)","Serine/threonine-protein kinase Chk1","364","Elastic Net on folded fingerprints regression","7.030183232774864","0.038929769138436106"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","Weka RF folded fingerprints regression","7.462624066070556","0.594801574556764"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","Poly Smile SVM fingerprints regression","7.4597631018330794","0.5928960311737316"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","Elastic Net on folded fingerprints regression","7.618918627877003","0.5633302708124543"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","RBF libSVM folded fingerprints regression","8.030538535858385","0.5599382418870583"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","Weka RF descriptors regression","7.657038409625256","0.5529582187255806"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","Tanimoto Smile SVM regression","8.524192564008413","0.4894866946345533"
"Target (full name)","Serine/threonine-protein kinase Chk2","364","RBF Smile SVM descriptors regression","8.364667996803188","0.47071642976440625"
"Target (full name)","Death-associated protein kinase 1","364","Weka RF descriptors regression","5.566117729718689","0.17862092293336562"
"Target (full name)","Death-associated protein kinase 1","364","RBF libSVM folded fingerprints regression","5.434596532435561","0.17522144256266795"
"Target (full name)","Death-associated protein kinase 1","364","Weka RF folded fingerprints regression","5.55802776994023","0.1610070227999631"
"Target (full name)","Death-associated protein kinase 1","364","Tanimoto Smile SVM regression","5.437296561759751","0.1316108093612726"
"Target (full name)","Death-associated protein kinase 1","364","Poly Smile SVM fingerprints regression","6.0992428728858235","0.11873168866557401"
"Target (full name)","Death-associated protein kinase 1","364","RBF Smile SVM descriptors regression","5.509899883707351","0.11370762748797755"
"Target (full name)","Death-associated protein kinase 1","364","Elastic Net on folded fingerprints regression","6.510953096993343","0.04521160112699584"
